date,avgtemp,evaporation,H,Q,rainfall
15/4/2018,22,1.5,323,1960,1
16/4/2018,20.6,1.4,320,1940,5.6
17/4/2018,22.5,2,327,1990,0
18/4/2018,22.8,2,333,2040,0
19/4/2018,23.4,2.2,328,2010,0
20/4/2018,25.3,2.7,320,1940,0
21/4/2018,27,2.9,308,1850,0
22/4/2018,27.1,2.5,304,1810,0
23/4/2018,27.4,1.8,305,1820,0
24/4/2018,26.8,1.5,306,1830,0.1
25/4/2018,24,0.4,311,1870,34.8
26/4/2018,24.9,1.7,320,1940,2.3
27/4/2018,22.7,0.4,332,2030,47
28/4/2018,24.3,0.8,349,2180,0.8
29/4/2018,25.3,1.2,366,2310,0
30/4/2018,26.8,2.5,352,2200,0
1/5/2018,28.3,2.3,331,2030,0
2/5/2018,26.8,1.2,328,2000,58
3/5/2018,26.1,1.3,334,2050,1
4/5/2018,27.1,1.9,344,2130,9.9
5/5/2018,27.5,1.8,421,2830,5.7
6/5/2018,28.6,1.7,478,3420,0
7/5/2018,30.7,2.1,475,3380,0
8/5/2018,30.4,4.4,457,3190,0
9/5/2018,29.3,3,426,2880,0
10/5/2018,27.5,3,412,2740,0
11/5/2018,27.8,2.4,426,2880,15.3
12/5/2018,26.8,1.6,451,3130,5.2
13/5/2018,26.5,1.3,457,3200,5.5
14/5/2018,28,2.1,430,2920,3.3
15/5/2018,28.8,2.6,429,2910,0.6
16/5/2018,30.2,3.1,439,3010,0
17/5/2018,30.9,3.1,431,2930,0
18/5/2018,28.6,3.4,422,2840,1.9
19/5/2018,28.4,2.3,431,2930,2.4
20/5/2018,29.1,2.6,420,2820,9.1
21/5/2018,28.6,1.7,427,2890,0
22/5/2018,28.4,2.8,423,2850,0
23/5/2018,29.6,3.4,428,2900,0
24/5/2018,29.8,3.7,447,3100,0
25/5/2018,30.4,3.8,473,3360,0.2
26/5/2018,31.4,2.9,450,3120,0
27/5/2018,28,2.9,438,3000,37.3
28/5/2018,25.1,0.8,418,2800,16.6
29/5/2018,28,1.3,442,3040,0
30/5/2018,29,2.3,447,3090,2.8
31/5/2018,28.5,1.7,465,3280,12.8
1/6/2018,27.2,0.7,486,3490,2.3
2/6/2018,27.1,1.7,473,3360,31.1
3/6/2018,28.5,2.2,472,3350,0.7
4/6/2018,29.3,2.3,461,3230,0
5/6/2018,28.8,3.1,462,3250,2.3
6/6/2018,30.5,3.5,525,3920,0
7/6/2018,31.4,3.3,560,4320,0
8/6/2018,31.7,4.4,540,4090,0
9/6/2018,29.9,2.6,519,3850,0
10/6/2018,30.3,2.5,507,3730,0.7
11/6/2018,28.3,2,493,3570,17.8
12/6/2018,30.2,2.6,500,3650,2.2
13/6/2018,32.9,6.1,511,3770,0
14/6/2018,30.8,3.1,526,3940,0
15/6/2018,27.5,2.7,545,4150,1.3
16/6/2018,28,2,547,4180,2.7
17/6/2018,27.9,1.5,561,4330,39.6
18/6/2018,30.2,2.6,550,4200,0
19/6/2018,30.8,2.5,543,4130,0
20/6/2018,30.4,2.5,562,4350,1.7
21/6/2018,31.6,5,562,4340,0.7
22/6/2018,33.2,3.9,544,4140,0
23/6/2018,32.2,3.9,523,3910,0
24/6/2018,29.7,2,518,3850,1.3
25/6/2018,28.9,2.3,586,4640,1.3
26/6/2018,27.6,1.2,781,7170,0.5
27/6/2018,25.9,0.9,790,7290,43.9
28/6/2018,29.3,2.5,722,6340,0
29/6/2018,30.8,2.9,669,5650,0
30/6/2018,32.1,3.8,629,5150,0
1/7/2018,32.8,3.7,605,4860,0
2/7/2018,34.2,7.2,580,4560,0
3/7/2018,34.3,7.3,565,4380,0
4/7/2018,34.1,7.6,555,4260,0
5/7/2018,34.9,7.7,548,4180,0
6/7/2018,34,4.8,551,4220,0
7/7/2018,29.9,2.5,550,4210,21.8
8/7/2018,28.9,1.5,638,5260,0
9/7/2018,28.5,1.2,673,5690,20.8
10/7/2018,28.6,1.4,761,6880,9.7
11/7/2018,29.9,2.5,782,7190,3.5
12/7/2018,30.6,3.4,783,7190,0
13/7/2018,29.1,2.1,781,7170,2.2
14/7/2018,28.5,1.4,782,7180,42.2
15/7/2018,27.7,1,806,7520,20.3
16/7/2018,28.6,1.4,841,8040,11.6
17/7/2018,28.1,1.2,858,8290,10.6
18/7/2018,27.7,1.5,867,8440,34.6
19/7/2018,27.1,1.9,878,8600,29.3
20/7/2018,27.5,0.5,888,8770,8.1
21/7/2018,26.3,0.3,1067,11900,164.8
22/7/2018,28.8,2.6,1142,13300,3.3
23/7/2018,30.4,2.5,1041,11400,0.5
24/7/2018,30.5,2.4,896,8900,0
25/7/2018,28.6,2,803,7480,2.6
26/7/2018,27.8,1.2,787,7250,6.1
27/7/2018,27.3,0.4,826,7830,49.8
28/7/2018,26.7,1.3,898,8930,32.1
29/7/2018,26.8,0.6,933,9490,30
30/7/2018,28,1.9,914,9180,2.5
31/7/2018,27.8,1.7,834,7950,16.6
1/8/2018,27.7,1.4,769,7000,6
2/8/2018,28.1,1.1,739,6570,0.2
3/8/2018,27.9,1.3,714,6240,0.3
4/8/2018,26.9,1.2,699,6030,12
5/8/2018,27,0.6,745,6670,4.1
6/8/2018,28.8,1.5,844,8090,7.8
7/8/2018,27.4,1,879,8620,11.2
8/8/2018,28.1,1.8,921,9290,0
9/8/2018,29.5,2.5,936,9530,0
10/8/2018,30,2.8,970,10100,0
11/8/2018,30.4,2.8,965,10000,0
12/8/2018,28.5,2.5,982,10300,17.9
13/8/2018,30,2.8,984,10400,1.6
14/8/2018,30.7,2.5,976,10300,0
15/8/2018,28.8,1.2,960,9990,8
16/8/2018,27,0.7,944,9770,18.6
17/8/2018,26.5,0.5,948,9830,26.8
18/8/2018,26.7,1.2,959,9980,14.1
19/8/2018,29.3,1.8,863,8610,0
20/8/2018,30.5,2.3,726,6820,0
21/8/2018,29.1,1.8,665,6070,0
22/8/2018,29.3,1.6,642,5810,0.8
23/8/2018,28.9,2.2,623,5590,2.2
24/8/2018,29.7,2,625,5610,0.1
25/8/2018,28.6,1.7,654,5950,17.9
26/8/2018,29.7,2.1,673,6170,3.6
27/8/2018,29.2,2.9,635,5720,0
28/8/2018,26.2,0.5,625,5600,25
29/8/2018,25.6,0.3,621,5570,66.1
30/8/2018,25.8,0.4,679,6240,191.2
31/8/2018,28.3,1.7,845,8370,5.2
1/9/2018,29.8,3,912,9290,2.7
2/9/2018,27.9,1.2,848,8390,2.2
3/9/2018,26.3,0.7,816,7960,1.7
4/9/2018,28.3,1.4,898,9090,0
5/9/2018,30.2,2.2,913,9310,0
6/9/2018,31,2.1,906,9200,0
7/9/2018,29.8,1.6,903,9160,0
8/9/2018,27.7,2.9,889,8960,0
9/9/2018,27.6,3.1,829,8140,0
10/9/2018,27.5,2.3,700,6500,0
11/9/2018,28.2,1.9,622,5580,0
12/9/2018,28.7,3,597,5290,0
13/9/2018,29.3,2.7,636,5740,0
14/9/2018,27.8,1.5,684,6290,0
15/9/2018,29.4,3,710,6610,0
16/9/2018,31.1,4.5,717,6690,0
17/9/2018,28.8,3.4,633,5700,0.5
18/9/2018,26.2,0.6,583,5130,34.7
19/9/2018,26.2,1.1,578,5080,40.1
20/9/2018,28.4,1.6,640,5780,10.1
21/9/2018,28.4,2.4,629,5660,0
22/9/2018,28.6,2.4,578,5060,0
23/9/2018,28.4,2.3,555,4820,0
24/9/2018,29.2,2.8,545,4710,0
25/9/2018,29,2.3,528,4520,0
26/9/2018,28.7,1.9,516,4400,0
27/9/2018,26.8,1.3,541,4670,0.3
28/9/2018,24.5,0.5,549,4760,34
29/9/2018,26,2.2,553,4790,0
30/9/2018,26.3,2.2,567,4950,0
1/10/2018,26.3,2.7,542,4670,0
2/10/2018,26.7,3.1,497,4200,0
3/10/2018,26.4,3.4,482,4050,0
4/10/2018,26.5,2.8,477,4000,0
5/10/2018,26.3,3.1,470,3930,0
6/10/2018,26.3,2.4,480,4030,0
7/10/2018,26.8,2.4,470,3930,0
8/10/2018,26.9,3.2,449,3720,0
9/10/2018,27.4,2.7,447,3700,0
10/10/2018,21.4,0.8,457,3800,36.3
11/10/2018,23.1,1.5,471,3940,0
12/10/2018,24.1,1.8,450,3730,0
13/10/2018,24.5,1.6,441,3640,0
14/10/2018,26.3,1.5,435,3580,0
15/10/2018,27.8,1.4,431,3540,0
16/10/2018,22.2,0.8,435,3580,17.3
17/10/2018,21.7,0.7,453,3760,3.4
18/10/2018,21.5,0.8,469,3920,0.8
19/10/2018,22.4,0.3,483,4060,1.3
20/10/2018,24.4,0.9,475,3980,4.2
21/10/2018,27.4,1.8,431,3540,0.1
22/10/2018,26.9,1.2,417,3400,16
23/10/2018,24.8,1.9,429,3520,33.5
24/10/2018,23.2,0.9,496,4200,44.4
25/10/2018,27.1,2.2,593,5230,0
26/10/2018,27.5,3.2,588,5180,0
27/10/2018,25,2.1,565,4920,0
28/10/2018,25,1.4,547,4730,0
29/10/2018,25.8,1.9,542,4670,0
30/10/2018,25.8,2.9,514,4380,0
31/10/2018,25,4.4,483,4060,0
1/11/2018,23.4,4.3,457,3800,0
2/11/2018,22.7,3,436,3590,0
3/11/2018,22,2.5,421,3440,0
4/11/2018,22.9,1.5,417,3400,0
5/11/2018,24.8,2.2,413,3360,0
6/11/2018,25.4,2.2,403,3260,0
7/11/2018,26,1.9,388,3110,0
8/11/2018,23.2,1.7,388,3110,0.2
9/11/2018,22.2,1.9,380,3040,0
10/11/2018,23,1.1,376,3000,1.2
11/11/2018,23.5,0.5,378,3020,16.3
12/11/2018,23.6,0.5,376,3000,24.3
13/11/2018,24.6,1.2,371,2950,0
14/11/2018,25.2,1.2,365,2890,0
15/11/2018,26,1.6,371,2950,0
16/11/2018,26.7,1.6,399,3220,0
17/11/2018,26.1,1.5,417,3400,2.2
18/11/2018,26.5,1.3,408,3310,0
19/11/2018,22.4,1,400,3230,2.1
20/11/2018,22.9,0.4,387,3110,0
21/11/2018,25,1.6,393,3160,0
22/11/2018,19.6,2,379,3020,8
23/11/2018,19.3,1.7,362,2860,0
24/11/2018,19.4,3.3,362,2860,0
25/11/2018,21.4,1.9,365,2890,0
26/11/2018,21.5,2.1,370,2940,0.1
27/11/2018,21,1.8,366,2900,0
28/11/2018,20.9,1.7,359,2840,0
29/11/2018,21.1,2.1,349,2740,0
30/11/2018,22.8,1.1,344,2700,0
1/12/2018,24.3,1.8,334,2600,0
2/12/2018,25.5,1.7,320,2460,0
3/12/2018,25.2,1.8,314,2410,0
4/12/2018,25.8,2,320,2460,0
5/12/2018,25.1,2.4,332,2580,0
6/12/2018,25.6,2.1,339,2640,0
7/12/2018,23.3,1.1,334,2600,1.4
8/12/2018,16,0.6,327,2530,2
9/12/2018,14.4,0.5,301,2290,4.7
10/12/2018,16.3,0.7,275,2050,0
11/12/2018,15.2,0.9,265,1960,3.6
12/12/2018,12.3,0.3,267,1980,16.9
13/12/2018,13.2,0.3,290,2200,0
14/12/2018,15.3,1.7,310,2370,0
15/12/2018,16.3,1.3,317,2430,0
16/12/2018,16.7,0.7,303,2310,0.2
17/12/2018,17.4,1.9,254,1860,0
18/12/2018,17.1,1.9,253,1860,0
19/12/2018,19,1.7,250,1830,0
20/12/2018,21.8,1.9,259,1910,0
21/12/2018,23.1,2.2,270,2010,0
22/12/2018,23.5,1.4,264,1960,0
23/12/2018,23.3,2.4,254,1870,0
24/12/2018,21.6,2.2,246,1790,0
25/12/2018,21.9,2.1,249,1820,0
26/12/2018,22.4,1.7,262,1940,0
27/12/2018,22.8,1.5,251,1840,0
28/12/2018,16.8,0.3,253,1860,6.8
29/12/2018,12.8,0.5,245,1790,13.6
30/12/2018,9.8,0.9,224,1600,16
31/12/2018,11,0.7,202,1420,33.5
1/1/2019,11.7,0.6,207,1500,0
2/1/2019,13.3,1.2,220,1610,0
3/1/2019,15.1,1.2,241,1800,0
4/1/2019,16.5,1.5,234,1730,0
5/1/2019,19,1.1,244,1830,0
6/1/2019,18.3,0.8,224,1650,0
7/1/2019,17.9,0.4,197,1410,0.8
8/1/2019,17,0.3,214,1560,1.5
9/1/2019,14,0.4,216,1570,6.8
10/1/2019,15,0.4,263,2030,1
11/1/2019,17.6,0.3,334,2720,0
12/1/2019,19.4,0.4,330,2680,0
13/1/2019,20.4,0.4,280,2180,0.4
14/1/2019,21.4,1.5,239,1780,0
15/1/2019,19.6,0.6,239,1780,2.7
16/1/2019,13.8,0.7,252,1900,4.6
17/1/2019,14.1,1,258,1960,0.1
18/1/2019,15.2,0.9,282,2200,0
19/1/2019,17.3,0.9,379,3210,0
20/1/2019,18.5,0.9,409,3540,0
21/1/2019,16,0.9,358,2970,3.6
22/1/2019,15.6,1.4,341,2790,0
23/1/2019,16.2,1.4,389,3310,0
24/1/2019,17.2,1.1,376,3170,0
25/1/2019,17.4,1.1,269,2070,0
26/1/2019,18.3,0.8,194,1390,0
27/1/2019,17.6,1.9,170,1190,0
28/1/2019,19.8,2.6,171,1200,0
29/1/2019,20.2,1.1,280,2180,0
30/1/2019,22.5,2,385,3270,0
31/1/2019,22.4,1.5,416,3620,0
1/2/2019,21.2,2.1,425,3730,0
2/2/2019,21.3,2.3,429,3770,0
3/2/2019,22.1,1.3,407,3530,0
4/2/2019,23.5,1.8,262,2000,0
5/2/2019,23.2,2.1,202,1460,0
6/2/2019,24.6,2.1,190,1360,0
7/2/2019,24,2.3,194,1390,0
8/2/2019,24.7,2.2,182,1280,0
9/2/2019,24.7,2.6,159,1100,0
10/2/2019,24.9,2.2,154,1060,0
11/2/2019,21,1.3,146,1010,0
12/2/2019,18.8,0.3,169,1180,0.3
13/2/2019,21.4,0.8,272,2110,0
14/2/2019,22.2,2.1,384,3260,0
15/2/2019,22.7,1.8,416,3630,0
16/2/2019,23.8,1.9,404,3480,0
17/2/2019,22.9,1.3,315,2530,1.4
18/2/2019,23.5,1.9,270,2080,21.2
19/2/2019,24.6,1.5,281,2190,0
20/2/2019,25.4,2.3,289,2270,0
21/2/2019,25.9,2.2,281,2190,0
22/2/2019,19.2,2.1,266,2040,0.2
23/2/2019,16.9,0.2,236,1760,2.4
24/2/2019,15.8,1.8,190,1360,0.1
25/2/2019,15.9,0.9,154,1060,1.1
26/2/2019,16.7,0.6,181,1280,0.1
27/2/2019,20.2,1.3,210,1520,0.7
28/2/2019,22.7,0.8,232,1720,0
1/3/2019,23.8,2.1,229,1690,0.7
2/3/2019,24.4,2,222,1640,0
3/3/2019,25.2,2,181,1280,0
4/3/2019,22.5,2,160,1110,0
5/3/2019,25.6,1.7,185,1310,0
6/3/2019,23.2,2,198,1420,0.6
7/3/2019,18.5,0.8,208,1510,0.4
8/3/2019,17.5,0.8,224,1650,0
9/3/2019,19.6,0.9,234,1730,0.1
10/3/2019,18.9,2.2,190,1360,0
11/3/2019,21.1,1.9,154,1060,0
12/3/2019,21.9,2.5,211,1530,0
13/3/2019,22.3,2.1,218,1590,0
14/3/2019,24.6,1.7,209,1520,0
15/3/2019,20.9,1.9,213,1550,0
16/3/2019,17.7,0.8,207,1500,0
17/3/2019,18.3,0.7,180,1280,2.1
18/3/2019,18.8,0.6,165,1140,1.4
19/3/2019,20.4,0.4,190,1360,0.9
20/3/2019,23.6,1,195,1400,0
21/3/2019,26.2,2,192,1380,0
22/3/2019,26.6,1.9,206,1490,0
23/3/2019,23.4,2.3,232,1720,1
24/3/2019,18.1,2.2,233,1730,0.5
25/3/2019,18.6,1.3,221,1620,0.2
26/3/2019,19.4,1.1,214,1560,0
27/3/2019,21.1,0.7,251,1890,0
28/3/2019,23.8,1.4,258,1960,0.2
29/3/2019,24.4,1.5,257,1950,7.6
30/3/2019,26.1,2.4,256,1940,0
31/3/2019,27,2,275,2130,0
1/4/2019,24,1,304,2420,21
2/4/2019,21.5,0.7,316,2540,0.3
3/4/2019,22.9,0.8,294,2320,0.2
4/4/2019,23.8,0.9,317,2550,17.1
5/4/2019,23.4,1.4,343,2810,0
6/4/2019,24,0.9,360,3000,0
7/4/2019,26.6,1.9,359,2980,0
8/4/2019,27.2,2.1,344,2820,0
9/4/2019,28.1,1.8,345,2830,0
10/4/2019,28.1,1.7,346,2840,0
11/4/2019,28,1.8,355,2930,0.2
12/4/2019,27.6,1.8,358,2970,0
13/4/2019,27.6,1.5,355,2940,0
14/4/2019,28.1,1.8,348,2860,0
15/4/2019,23.8,1.1,363,3020,0.7
16/4/2019,23.1,0.5,383,3250,4.7
17/4/2019,24.2,0.9,389,3310,0
18/4/2019,27.2,1.2,372,3120,0
19/4/2019,29.4,2.1,360,2990,0
20/4/2019,30.5,2.4,356,2950,0
21/4/2019,29.1,1.9,351,2890,0
22/4/2019,29.7,3.5,348,2860,0
23/4/2019,29,2.2,347,2850,0
24/4/2019,29.8,2.7,349,2870,0
25/4/2019,29.3,2.4,351,2900,0
26/4/2019,29.1,2.6,352,2910,0
27/4/2019,27.7,2.4,370,3100,5.3
28/4/2019,27.7,2,360,2990,1
29/4/2019,27.9,1.9,339,2770,0
30/4/2019,24.5,1.3,326,2640,59.5
1/5/2019,23.8,0.8,326,2640,29
2/5/2019,23.9,0.6,334,2720,8.1
3/5/2019,23.2,0.3,358,2970,3.8
4/5/2019,23.7,0.4,374,3150,3.3
5/5/2019,26.1,0.7,375,3150,2.9
6/5/2019,27.4,0.9,376,3170,0
7/5/2019,25.1,0.7,392,3340,1.8
8/5/2019,24.4,0.8,407,3510,1.5
9/5/2019,22.4,0.6,413,3590,0
10/5/2019,23.3,1,402,3460,0
11/5/2019,23.9,0.6,401,3450,3.8
12/5/2019,27.4,1.6,396,3390,0
13/5/2019,28.5,1.5,385,3260,0
14/5/2019,28.4,1.6,391,3330,0
15/5/2019,29.2,2.1,417,3630,0.3
16/5/2019,30.6,2.2,436,3860,0
17/5/2019,32,3.4,444,3960,0
18/5/2019,33,4.4,450,4020,0
19/5/2019,33.1,3.9,428,3760,0
20/5/2019,31,3.1,407,3510,0
21/5/2019,27.1,2.1,401,3450,1.9
22/5/2019,26.3,1.7,403,3470,0
23/5/2019,28.1,2.1,403,3470,0
24/5/2019,28.1,1.8,402,3460,2.4
25/5/2019,28.2,2.7,406,3500,18.8
26/5/2019,29.3,2.2,424,3720,0
27/5/2019,28.6,1.8,411,3560,0
28/5/2019,28.6,1.3,417,3630,0
29/5/2019,26.8,1.3,436,3860,0.4
30/5/2019,26.5,0.6,446,3980,4.1
31/5/2019,25.6,0.7,456,4100,26.2
1/6/2019,23.9,0.1,447,3990,18.3
2/6/2019,26.3,1.7,480,4400,0.1
3/6/2019,28.5,2.1,496,4600,0
4/6/2019,29.2,2.6,482,4410,0.6
5/6/2019,28.5,2.6,467,4230,2.8
6/6/2019,29.1,1.9,467,4240,20.9
7/6/2019,28.6,1.3,466,4230,58.1
8/6/2019,29.9,2.2,457,4110,56.4
9/6/2019,32.4,3.4,423,3700,0
10/6/2019,32.3,3,399,3430,0
11/6/2019,31.1,2.5,430,3790,0
12/6/2019,32.6,3.2,422,3690,0
13/6/2019,30.6,2,428,3770,0
14/6/2019,30.3,2.7,422,3700,0
15/6/2019,31.7,2.7,416,3620,0
16/6/2019,32.3,2.7,432,3810,0
17/6/2019,30.6,2.3,424,3720,1.6
18/6/2019,26.5,1.1,452,4050,59.7
19/6/2019,30.4,2.4,485,4460,0.6
20/6/2019,31.6,2.2,503,4680,0
21/6/2019,33.6,4.4,515,4840,0
22/6/2019,33.6,4.4,488,4490,0
23/6/2019,32.3,3.5,453,4060,0
24/6/2019,27.7,1.4,411,3570,0
25/6/2019,29.4,2,409,3540,0
26/6/2019,31.2,3.1,420,3670,0
27/6/2019,32.5,3.5,432,3810,0
28/6/2019,33.8,5.1,410,3550,0
29/6/2019,33.9,4.5,391,3340,0
30/6/2019,28.6,2.8,365,3050,2.5
1/7/2019,30,2.5,315,2530,0
2/7/2019,29,2.3,326,2640,5.5
3/7/2019,29.4,2.6,331,2690,0.8
4/7/2019,26.5,0.9,310,2480,89.5
5/7/2019,30.1,1.9,325,2630,0
6/7/2019,32,3.5,406,3510,0
7/7/2019,32.2,3.6,426,3740,0
8/7/2019,33.3,4.4,375,3160,0
9/7/2019,31.7,3.7,375,3160,0.3
10/7/2019,26.8,1.2,356,2950,4.3
11/7/2019,29.6,1.9,303,2410,0
12/7/2019,32,3.5,368,3090,0
13/7/2019,32.5,3.6,487,4480,0
14/7/2019,30,1.6,496,4600,0
15/7/2019,29.7,2.4,473,4300,0.8
16/7/2019,29.7,1.7,476,4340,0
17/7/2019,31.7,3,487,4480,0
18/7/2019,31.8,2.7,494,4570,0
19/7/2019,33.1,3.2,488,4490,0
20/7/2019,30.6,3.6,478,4370,18.9
21/7/2019,29.3,2.6,499,4630,2.6
22/7/2019,29.3,2.8,449,4020,25.2
23/7/2019,29.5,1.7,468,4250,0.1
24/7/2019,28,1.5,500,4650,36.6
25/7/2019,27.7,0.9,507,4740,4.7
26/7/2019,28.9,1.4,554,5350,0
27/7/2019,30.3,2.3,574,5630,0.1
28/7/2019,31,2,552,5330,0
29/7/2019,30.8,2.3,519,4890,0
30/7/2019,28.9,2.2,534,5090,0
31/7/2019,28.9,2.5,558,5420,0.8
1/8/2019,28,1.5,570,5580,12.5
2/8/2019,27,0.8,566,5520,3.4
3/8/2019,25.9,0.3,553,5350,167.1
4/8/2019,25.9,0.6,609,6140,45.7
5/8/2019,27.2,1.2,715,7750,8.3
6/8/2019,29.3,1.2,750,8310,2.6
7/8/2019,30.9,2.1,688,7330,0
8/8/2019,30.3,2,629,6440,6.2
9/8/2019,29.8,2.7,601,6020,25.4
10/8/2019,31.2,2.4,585,5790,0
11/8/2019,31.4,2.6,562,5470,0
12/8/2019,31.6,3,537,5130,0
13/8/2019,32.7,3.8,519,4890,0
14/8/2019,33.1,4.9,507,4740,0
15/8/2019,31,4,497,4610,0
16/8/2019,28.4,3,491,4530,1.3
17/8/2019,28.3,1.3,479,4380,0
18/8/2019,29.9,3.2,462,4180,0
19/8/2019,31.2,2.8,420,3670,0
20/8/2019,28.5,2.1,403,3470,0.9
21/8/2019,27.3,1,371,3120,1
22/8/2019,26.8,0.8,359,2980,26.4
23/8/2019,27.6,1.8,347,2860,14.3
24/8/2019,27.8,2.3,310,2480,0.3
25/8/2019,29.8,2.3,289,2270,0
26/8/2019,29.9,1.5,247,1850,0
27/8/2019,28.6,2.1,251,1890,0
28/8/2019,28.1,1.2,278,2160,10.6
29/8/2019,29.3,3,321,2590,3.9
30/8/2019,27,1,326,2640,34.8
31/8/2019,26,0.6,363,3030,117
1/9/2019,26.2,1.1,555,5390,43.5
2/9/2019,27.5,1.7,577,5680,5.5
3/9/2019,28.2,2.4,493,4560,0.1
4/9/2019,28.4,2.4,427,3760,0
5/9/2019,30.1,3.3,392,3340,0
6/9/2019,30.2,2.5,357,2960,0
7/9/2019,30.3,2.5,342,2800,0
8/9/2019,30.5,2.6,322,2600,0
9/9/2019,30,2.5,309,2470,0
10/9/2019,26.6,0.9,321,2590,8
11/9/2019,27.2,0.7,439,3900,8.1
12/9/2019,29.2,1.9,494,4560,0
13/9/2019,29.5,2.6,468,4250,0
14/9/2019,29.8,3.2,394,3370,0
15/9/2019,30.2,3.1,335,2730,0
16/9/2019,29.6,2.7,315,2530,0
17/9/2019,29.5,3,317,2550,0
18/9/2019,28.6,1.7,332,2700,26.7
19/9/2019,26.1,0.7,317,2550,35
20/9/2019,28,2.2,300,2380,0
21/9/2019,27.9,3.7,304,2420,0
22/9/2019,27.6,5.2,289,2270,0
23/9/2019,26.6,3.8,253,1920,0
24/9/2019,26.5,3.7,245,1830,0
25/9/2019,26.8,4.5,236,1750,0
26/9/2019,26.9,4.1,249,1870,0
27/9/2019,27.3,4.4,247,1860,0
28/9/2019,26.8,4,264,2020,0
29/9/2019,27.1,4.1,248,1870,0
30/9/2019,27.3,3.2,224,1640,0
1/10/2019,27.6,3.2,211,1540,0
2/10/2019,28,2.6,203,1470,0
3/10/2019,26,2.3,216,1580,0
4/10/2019,26,0.8,224,1650,0
5/10/2019,26.7,1.9,239,1780,0
6/10/2019,27.8,2.2,231,1710,0
7/10/2019,27.5,2.9,218,1600,0
8/10/2019,25.3,0.9,213,1550,4.6
9/10/2019,24.4,0.6,219,1600,48.2
10/10/2019,27.4,1.3,226,1660,0
11/10/2019,27.9,1.9,257,1950,0
12/10/2019,28.4,2.6,249,1870,0
13/10/2019,26,1.4,235,1740,4
14/10/2019,25.6,2,258,1960,0
15/10/2019,24.8,1.3,274,2120,2.8
16/10/2019,26.2,2.2,254,1920,0
17/10/2019,25.6,1.8,233,1730,20.9
18/10/2019,23.5,1.5,223,1640,6.6
19/10/2019,24.4,2.1,211,1540,0
20/10/2019,25.8,2.2,226,1670,0
21/10/2019,26.9,2.7,210,1530,0
22/10/2019,27.3,2,220,1610,0
23/10/2019,28.5,2.9,227,1680,0
24/10/2019,23,0.9,225,1660,1.5
25/10/2019,23,0.8,242,1800,0.1
26/10/2019,25,1.6,238,1780,0
27/10/2019,26.5,2.1,215,1560,0
28/10/2019,22,1,185,1310,7.6
29/10/2019,22.9,2.9,179,1260,0.5
30/10/2019,22.7,3.5,187,1330,0
31/10/2019,22.4,3.3,211,1540,0
1/11/2019,19.2,0.6,210,1520,8.4
2/11/2019,21,0.9,194,1390,4.5
3/11/2019,23.5,0.9,195,1400,9.6
4/11/2019,24.9,2,186,1320,0
5/11/2019,22.9,3.1,186,1320,0
6/11/2019,22.7,2.4,186,1320,0
7/11/2019,24.6,2.9,185,1310,0
8/11/2019,23.4,3.1,170,1190,0
9/11/2019,21.8,2.6,164,1140,0
10/11/2019,21.8,2.6,154,1060,0
11/11/2019,22.4,2.7,148,1010,0
12/11/2019,23,2.3,153,1060,0
13/11/2019,23.5,0.9,159,1110,0.8
14/11/2019,21,1.6,162,1130,18.5
15/11/2019,22.3,2.2,163,1140,0
16/11/2019,23.8,1.8,183,1300,0
17/11/2019,25.2,2.1,191,1360,0
18/11/2019,25,2.2,170,1200,0.6
19/11/2019,19.2,1.7,165,1150,1.4
20/11/2019,20.4,1.6,161,1120,0
21/11/2019,20.8,1.3,168,1180,0
22/11/2019,22,1.8,173,1210,0
23/11/2019,23.4,2,166,1160,0
24/11/2019,24.4,2,160,1100,0
25/11/2019,23.8,1.7,134,929,0
26/11/2019,21.9,1.5,142,984,0
27/11/2019,23.5,1.2,153,1060,0
28/11/2019,20.5,2.1,175,1230,0.2
29/11/2019,19.8,1.9,183,1300,0
30/11/2019,21.2,1.5,181,1290,0
1/12/2019,21.3,1.5,177,1250,0
2/12/2019,18,4.1,147,1020,0
3/12/2019,17.4,3.8,145,1000,0
4/12/2019,16.8,2.8,147,1020,0
5/12/2019,17,3.5,156,1080,0
6/12/2019,16.1,4.7,158,1090,0
7/12/2019,15.3,3.6,149,1030,0
8/12/2019,14.5,3.3,148,1010,0
9/12/2019,15.9,3,135,935,0
10/12/2019,14.9,2.6,132,918,0
11/12/2019,15.2,2.5,136,945,0
12/12/2019,16.4,2,144,1000,0
13/12/2019,17.7,2,159,1110,0
14/12/2019,19.5,0.6,163,1140,0
15/12/2019,21.3,1.5,162,1130,0
16/12/2019,22.2,0.7,146,1010,0
17/12/2019,22.3,1.1,152,1060,0
18/12/2019,24.3,1.4,155,1070,0
19/12/2019,22.7,1.9,147,1020,0
20/12/2019,16.4,1.3,144,997,0.3
21/12/2019,15.8,0.3,135,936,0.5
22/12/2019,16.1,0.3,127,883,2
23/12/2019,17.6,0.4,118,828,0.1
24/12/2019,20.3,1,135,940,0.1
25/12/2019,23.3,1.9,142,984,0
26/12/2019,21.1,1.2,148,1030,2.3
27/12/2019,16.8,1.4,140,975,0.2
28/12/2019,16.4,1.4,138,965,0
29/12/2019,18.4,1.7,143,998,0
30/12/2019,19.4,1.7,137,951,0
31/12/2019,20.4,1.2,134,934,0.1
